FBID	0	4	8	12	16	20	24	28	32	36	40	44
FBtr0302175	0.142362	0.115228	0.0998863	0.14584	0.0802481	0.0801354	0.125272	0.0661725	0.0460395	0.0952652	0.0328218	0.0466387
FBtr0345509	0.0159675	9.71012	4.73311	13.7913	7.84829	10.1532	13.1551	16.4223	14.4371	15.648	4.53228	4.43764
FBtr0070278	0	0	0	1.03796e-06	0	0	0	0	0	0	0	0
FBtr0344154	0	0	0	0.046372	0	0	0	0	0	0	0	0
FBtr0070279	3.36152	2.14347	3.11794	2.20574	3.16636	2.93742	3.7191	2.36049	2.54829	3.04045	2.39915	2.83372
FBtr0330407	0	0.919593	0	0.0154371	0.000222864	5.37774e-05	0.000116751	3.25619e-05	0.00142263	0.00167706	0	8.0844e-05
FBtr0333116	0	0	0.000138667	0	0.223132	0	0	0.328659	0	0	0.521106	0
FBtr0070283	10.6412	9.78988	11.0783	5.82275	9.34921	7.06972	12.4664	11.5601	8.20229	11.9306	7.89731	11.059
FBtr0070284	0.00177824	0	0	0	0	0	0	0	0	0	0.00859456	0
FBtr0343517	1.32723	2.05779	1.86232	1.11695	1.45317	1.26445	1.89875	1.63409	1.45976	1.96935	1.29255	1.80668
FBtr0303587	3.86332	4.39919	4.02795	2.99305	3.56195	4.0888	4.00632	4.55525	4.504	3.00736	3.05717	3.83077
FBtr0070285	1.30989	0.692668	0.388465	0.189501	0.410301	1.35622	0.193321	0.5097	0.354212	0	0.238423	0.361972
FBtr0070289	0.349821	0.523123	1.86508	0	0.391477	0.547262	0	0.548927	0.302346	0	0	0
FBtr0070290	307.363	328.944	339.545	207.886	280.243	388.898	327.116	294.549	323.977	265.147	325.203	332.281
FBtr0339593	3.03333	4.49425	5.04352	0.314592	2.61459	0.916997	5.55814	0	0.598505	7.956	0	3.44078
FBtr0339594	0.412676	4.16218	1.15954	0.46862	1.39079	2.1288	3.56222	2.98064	1.40482	0	1.53308	1.73972
FBtr0070293	0	0.360453	4.66749e-05	3.23588e-05	0.00159331	0.0454879	0.0218766	0.544237	0.155776	0.00057676	0.209989	0.170269
FBtr0070294	1.12449	0.445942	0.9848	0.427019	0.884585	0.976548	0.959924	0.452084	0.454076	0.7468	0.608871	0.928656
FBtr0070295	0.333392	0.514219	0.865149	0.393905	0.304601	0.690389	0.459268	0.807225	0.420716	0.337633	0.635488	0.69806
FBtr0070296	1.16983	1.36098	0.936733	1.04932	1.4657	1.66114	1.58844	0.91043	1.42352	1.48935	1.40158	1.4858
FBtr0070298	0.143193	0	0.148634	0.145014	0	0	0.147937	0.130014	0	0	0	0
FBtr0070301	0	0	0.165177	0	0	0	0.0822367	0	0	0	0	0
FBtr0070308	5.15596	2.70269	3.80063	3.40535	4.75143	5.40951	5.63559	4.68151	3.25312	4.31347	4.46278	4.08572
FBtr0114454	0	0.795502	0	0	0	0.230193	0	0	0	0	0	1.35377
FBtr0070310	1.22046	0.936399	0.849683	0.949596	1.51742	1.26366	1.18401	1.08107	1.16912	1.34148	1.22787	1.27676
FBtr0339600	0	0.000213954	0	0	0	0	0	0	0	0	0.00147572	0.0033585
FBtr0070311	20.8803	21.8403	20.1877	17.2315	22.2857	18.2527	21.7834	24.2506	16.5683	21.9122	15.4363	21.2058
FBtr0070312	12.0139	13.5657	12.5035	8.03584	12.9263	13.4951	15.4409	14.9879	11.461	12.9413	10.7714	13.2729
FBtr0070313	0	0.180095	0	0.983179	0	0.604572	0	0	0.55231	0	0.495064	0.187621
FBtr0331384	19.6982	16.1006	14.2427	14.358	17.9959	16.3886	22.8729	17.9617	17.2118	13.1286	17.0451	22.0201
FBtr0070314	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332579	8.53939	7.64929	7.55702	6.59734	8.22154	8.27521	10.0099	8.30125	8.28971	9.97848	9.04333	7.67037
FBtr0070315	2.38163	2.08152	1.83118	1.68241	1.9985	2.29844	2.49083	2.08228	2.21226	1.68233	2.01751	2.14519
FBtr0070316	0	0.000464935	0	0	3.49589	0	0.291547	0.592217	0	1.96279	0	2.09796
FBtr0344155	13.7912	11.7761	12.4078	11.1974	10.9173	13.3586	13.948	11.9958	11.5847	10.4432	12.0508	13.2368
FBtr0070317	2.81572	4.55178	4.98684	4.84953	3.86077	2.19008	4.95947	0.64529	5.84063	6.2425	3.56817	2.72234
FBtr0332586	6.31979	4.9395	4.13413	2.06291	4.51048	5.26675	3.64108	9.08755	2.98022	2.33054	3.64251	5.36117
FBtr0070320	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070318	0.907461	0.837343	2.54722	0.928155	0.0393407	1.29631	1.2467	1.35937	1.88899	0.836758	1.78824	1.1229
FBtr0070319	4.60502	5.12668	3.12119	3.43118	4.66302	3.63881	5.64944	4.90456	4.13084	3.95682	3.07316	4.4138
FBtr0332587	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332588	0.374648	0.230934	0.809879	0.533881	0.520942	0	0.868023	0.248642	0.198895	0.26227	0.903591	0
FBtr0070321	2.43725	2.30452	2.36486	2.30727	3.25282	3.2367	3.22961	2.98265	2.65774	1.93167	2.42377	2.35529
FBtr0070328	0.267283	0	0.1665	0.108273	0.234419	0.774888	0.110456	0.194193	0.657718	0.216602	0.271712	0.206637
FBtr0070330	0.000327813	0.00102372	0	0.000893272	1.85383	1.75941	0.000378217	0	1.89004	0.696644	2.05318	1.58679
FBtr0344156	2.00292	2.69549	2.43042	2.42304	0.827531	0.584317	2.47242	2.6927	0.666624	1.16347	0.196683	0.827803
FBtr0070331	8.49157	6.93743	4.26943	5.37474	6.47288	5.70118	7.40215	8.7341	6.02759	5.97947	6.74397	6.41097
FBtr0070334	2.82097	2.57683	3.11227	3.00639	2.74105	3.954	2.36554	2.71344	2.88479	3.71868	3.01793	2.4193
FBtr0070335	0.446738	1.53916	2.0966	1.51676	1.41216	1.99994	1.65791	0.775558	2.12832	1.50489	2.5139	1.15042
FBtr0070336	1.20147	0	0	0.000210122	0.0040045	0.0525269	0.687539	0.672051	0.000928511	0	0.140139	0.43542
FBtr0070337	12.4361	15.6423	12.7715	12.6159	13.8263	9.52486	12.8483	14.9792	16.057	10.715	11.8328	9.68158
FBtr0300254	0	0.318465	0.000406928	0.905457	0	0	0	0.412079	0.530348	0	0	0.41792
FBtr0300255	0.134344	0	0.203248	0	0	0	0.29465	0.140631	0.156771	0.345813	0	0.147185
FBtr0302435	0	0.248838	0	0	0	0	0	0	0	0	0	0.3092
FBtr0070338	0	0.0616493	0.0691485	0	0.0730325	0.0689756	0.206473	0	0	0.0674646	0	0
FBtr0070339	7.934	7.46831	7.62993	5.57324	7.12047	6.56385	9.22149	8.66928	6.46002	6.83363	6.79536	6.7652
FBtr0070340	6.82858	7.83529	8.86747	9.51958	7.9769	8.0367	6.60222	7.28103	9.41036	8.65155	8.81028	7.56534
FBtr0070341	0.00977175	0.042089	0	0.0463736	12.214	0.00621065	8.46292	0	0	0	0.00982092	0.00667455
FBtr0303043	0.581938	5.03614	12.5234	7.22723	10.1167	8.42613	9.55948	0.659467	0.102945	0.00528152	0.73181	0.0192106
FBtr0303044	0.374606	0.0333515	0	0.0370178	0.211151	0.00406161	2.31513	0	0.0399361	15.9532	0.375937	22.7648
FBtr0303045	9.48491	4.23008	0.669999	6.10688	0.454029	6.12266	3.54854	10.7522	11.7218	11.2532	11.9197	9.70835
FBtr0310288	14.399	16.4967	13.5517	16.9503	4.27436	10.309	0.00298283	15.3827	17.8036	0.0958973	14.4289	0.0975435
FBtr0310289	1.2467	0.57657	0.617097	0	1.36278	1.8219	1.20744	0	0.570579	3.0229	0	0
FBtr0070342	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310443	2.06456	3.88489	2.57161	2.78777	3.01784	2.85022	2.55956	2.31195	4.4942	3.06669	3.49796	3.52475
FBtr0070345	0.241815	0.36485	0.172995	0.574702	0.266993	0.124958	0.614304	0.628035	0.240795	0.411564	0.292625	0.0754738
FBtr0070343	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070344	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0303048	10.9616	14.3229	10.6277	7.88466	11.3429	10.5942	12.2475	11.5217	11.3714	11.7127	7.53279	12.9352
FBtr0310657	24.0069	22.3716	22.0857	22.4923	25.4313	20.5623	25.9797	29.3511	20.8455	27.2839	26.7168	30.1042
FBtr0310658	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310659	0.289714	0.980006	1.67771	0.771872	0.0348631	1.46522	0.27481	0.308213	0.809649	0.141197	1.10692	0.175304
FBtr0333801	1.53368	0.844837	1.85382	0.924667	2.50198	1.65427	2.35783	1.45054	0.432041	1.77882	1.16019	1.32329
FBtr0333802	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070346	5.89616	6.26359	6.10917	5.29074	6.02337	5.97679	6.21859	6.12662	4.91905	5.22479	7.27839	6.62947
FBtr0333803	0.189067	0	0.099883	0.0963501	0.307485	0.195278	0.196535	0	0.174247	0.476734	0.243721	0.0912711
FBtr0070347	15.3442	11.1919	12.9999	9.10098	13.4156	12.9673	14.6674	13.498	11.9889	13.1189	13.3025	12.9805
FBtr0070349	1.0743	1.40843	1.20805	0.906637	0.956927	1.11233	1.15614	1.09736	0.889668	0.72531	0.824764	0.908404
FBtr0070350	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070351	15.5033	16.7153	14.0559	16.7156	13.7934	11.9011	16.2592	18.2393	14.4711	14.0807	13.6844	12.2617
FBtr0070352	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070353	12.0279	11.6591	10.9843	10.6348	15.2096	14.7369	16.047	14.9271	8.09417	10.128	11.5009	14.833
FBtr0070354	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332580	9.85813	10.5382	20.225	17.6689	17.9373	15.3225	11.5433	6.69276	14.3363	19.4968	10.5673	12.331
FBtr0305583	8.5268	10.104	6.82838	10.2702	3.32443	6.42662	2.96425	11.9576	10.2008	8.76049	7.56309	11.0722
FBtr0070355	0.325775	3.31245	0.675698	0.527584	0.499588	0.337004	0.874051	3.19084	1.7862	0.52725	0.41348	0.503121
FBtr0070362	4.21735	4.31649	4.18003	3.86791	4.55167	4.44062	4.52967	4.5375	4.05947	4.42221	3.83951	4.55875
FBtr0070363	0.000986036	0.000224503	0.000962331	0.000383299	0.00114384	0.000971882	0.000540621	0.000282648	0.000521487	0.000418282	0.00114533	0.00071793
FBtr0070364	42.5982	22.9397	17.9443	19.5062	24.1717	27.6332	26.7449	23.0083	26.6509	17.1016	29.826	26.3854
FBtr0331385	2.4391	6.44888	5.35175	4.19977	4.08926	5.8535	9.58247	7.26292	6.01179	3.81734	0	6.18011
FBtr0070365	19.4235	20.2341	15.5067	6.85123	20.1086	19.251	21.1989	17.013	13.8236	12.0611	15.4686	14.9204
FBtr0345510	3.36522	4.36911	2.85281	4.49599	2.00442	1.78229	3.47523	4.34969	3.17716	3.08122	3.89248	2.32069
FBtr0070366	0.00599069	6.237	6.94476	5.27676	3.91111	8.10828	6.22477	7.44977	3.45529	6.91682	7.44715	7.42697
FBtr0339601	8.65397	1.36053	1.02229	0.0109612	4.22193	0.000891601	2.42515	0	4.42595	1.61364	0	1.64019
FBtr0070367	0	0.860396	0	0	0	0.166428	0.174881	0	0	0	0.200323	0
FBtr0070368	12.3053	9.83623	9.34807	8.10704	10.1697	14.0691	12.1845	10.387	9.64982	10.3255	10.2946	12.362
FBtr0070369	0	2.20681e-06	2.43765e-06	0.0865899	0	0	0.000348182	0.000318813	2.01789e-06	0.221074	0	0
FBtr0070370	0.270667	0.000260031	4.35773e-05	4.92987e-06	1.42565e-05	8.64008e-06	0.108429	0.368444	1.94945e-05	6.16879e-05	0.00037662	0.00119569
FBtr0339494	9.53552e-05	0.120265	0.180193	0.164093	0.380708	0.404511	2.08286e-06	0	0.191709	0.237149	0.532865	0.152667
FBtr0070371	4.58659	4.30812	4.08822	0.00459869	2.58921	9.38037	6.95739	6.2058	6.14181	4.18255	3.46891	2.35539
FBtr0301926	20.8405	22.0859	20.4853	21.4107	26.3051	15.3254	18.453	19.5987	16.1914	18.7314	14.8834	23.7972
FBtr0070372	5.19431	6.40743	5.84412	3.42092	4.2454	2.79487	2.67138	14.0882	11.9394	7.43507	2.90495	10.8706
FBtr0333511	7.15032	4.12868	5.04588	6.73124	6.29437	8.64405	9.54985	0.85945	0.928735	2.53841	10.5556	2.16534
FBtr0309970	0.0739168	0.136809	0	0.149714	0.16207	0	0	0	0.209874	0.149714	0.281781	0.0714313
FBtr0070375	29.1807	34.0863	37.2278	36.0878	29.6155	26.5384	31.8144	39.6798	39.2235	32.0729	35.4401	29.9369
FBtr0070376	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070377	0.0800176	0.0780536	0	0	0	0.110011	0	0	0.0650126	0.148475	0	0
FBtr0333754	69.6327	67.0954	62.1097	82.2607	78.0083	68.4308	65.3347	66.8857	66.5253	58.7953	77.8032	75.9855
FBtr0333755	0.861871	0.477852	0.187647	0.827143	0	33.1774	0	0.439604	0.221442	0	1.0153	3.57067
FBtr0070378	6.71114	5.37428	4.39287	4.88202	9.85603	10.547	4.4789	5.17808	5.02012	5.90469	7.27953	8.46172
FBtr0070379	6.66075	5.19613	7.24849	5.07402	7.26611	4.72817	5.1665	5.14092	6.88196	6.16512	7.29511	4.81185
FBtr0070380	0.236269	0.194546	0	0.760232	1.44867	2.91443	0	0.537915	0	0	4.09669	2.89858
FBtr0333260	44.7041	40.9946	39.5516	40.514	36.3811	31.8984	45.8	43.056	37.2852	37.1936	34.2241	36.0729
FBtr0070381	27.5486	23.0836	28.4114	17.6427	24.4135	36.1774	29.2176	24.8214	25.6918	33.0295	28.8392	38.5699
FBtr0070382	0.873557	0.3866	0	0.202679	0	0.861855	0.514331	0.429509	0.565964	0.504595	0.754974	1.39556
FBtr0070383	1.70148	3.46391	3.41781	5.47176	3.52006	1.21112	3.01738	2.39916	3.39029	1.97146	3.20496	4.37117
FBtr0070384	1.06476	2.95408	2.21231	1.51742	1.16891	2.87058	2.1998	3.47831	4.23359	2.80503	2.97889	1.86334
FBtr0331410	11.2098	12.7837	14.153	8.1671	8.95868	7.77325	8.45606	10.3906	13.9606	10.152	6.84909	11.0683
FBtr0070385	12.9689	10.4909	8.2383	4.45179	8.60452	5.75946	15.3784	10.2758	7.16184	7.6486	7.81116	7.32873
FBtr0310076	9.29344	10.1568	9.56955	19.214	7.79069	14.9875	5.50712	9.65424	9.68488	5.9949	12.8798	10.427
FBtr0310500	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310501	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070386	34.5579	26.1895	23.6605	16.5509	32.8547	39.6627	33.9576	23.9439	26.5889	24.7247	36.0704	34.8587
FBtr0343049	4.31824	2.2868	3.69262	4.23388	1.07701	1.25172	4.13207	2.42476	3.9351	2.36065	1.87864	1.20726
FBtr0070387	7.60394	7.22797	8.4154	4.33535	8.37863	9.74351	9.41521	8.08205	6.47622	9.00498	7.61935	10.2851
FBtr0345609	3.90511	6.27503	5.79739	5.27794	4.16264	3.82265	3.08419	6.39744	7.19577	4.7225	4.62274	3.61804
FBtr0070388	1.21144	1.28516	0.95077	0.778001	1.3281	1.13195	1.70947	1.1536	0.950804	1.01739	0.863561	0.970828
FBtr0070389	12.8323	14.7748	12.5588	9.38382	13.8123	12.6654	14.084	14.4961	12.6183	18.6326	13.2991	20.1957
FBtr0070390	14.2614	9.05737	10.7396	3.96469	9.5035	9.55465	6.64471	6.85528	6.88114	5.66385	4.97471	6.48558
FBtr0345607	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0290085	6.19636e-05	0.748194	0.000644522	0.673229	1.16685	2.63512e-05	2.61177	4.7959e-05	0	0.000152756	0	0.581068
FBtr0342764	2.49991	1.19598	1.0375	0.000390805	8.68536e-05	1.1389	6.50526e-05	2.36064	1.13571	1.21513	1.01655	1.20611
FBtr0070392	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345608	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070393	2.91989	2.04459	2.96952	2.65154	2.62779	2.06783	2.82954	3.00991	3.31011	3.8156	4.08596	2.11705
FBtr0342765	1.51231	2.21816	1.69513	1.04106	1.26612	2.93531	1.29741	1.73792	1.08812	0.98192	1.10615	3.7589
FBtr0332380	0	0.0640549	0	0.070097	0.0758822	0	0	0	0	0.070097	0	0
FBtr0342766	0.000331675	0.000608097	0.000341639	0.00288277	0.000278501	0.00133184	0.00126425	0.000100277	0.000963448	0.000365937	0.00185572	0.00430383
FBtr0344153	0	0	0	0	0	0	0	0.000138629	0	0	0	0
FBtr0332381	2.81963	3.32011	3.55728	2.97109	3.70867	3.72234	3.56463	3.4441	3.52081	3.88209	3.80131	3.80155
FBtr0070396	15.7916	16.7283	16.0952	13.4065	15.268	12.3326	15.5511	16.2754	12.4973	14.138	12.1253	13.1663
FBtr0070397	0.134794	0.0831613	0.279832	0.273017	0.197033	0.139566	0.32494	0.285573	0.1701	0.182012	0.0570948	0.0868411
FBtr0070398	5.56931	6.62288	4.74036	2.87648	6.25828	7.00627	6.24291	5.5877	3.97963	5.16076	4.49389	7.26576
FBtr0070399	0.0332158	0.0307382	0.0344779	0.0336377	0.0364145	0.0343915	0.068632	0.0904751	0	0.0336377	0.126622	0.0320987
FBtr0070401	7.79833	8.39526	7.43939	5.98547	7.54769	6.64163	7.82757	8.84935	6.99452	7.14625	5.97113	6.86741
FBtr0344007	0.047966	0.0445339	0.19904	0.0974029	0.157763	0.049713	0.14868	0.130746	0	0.194578	0.182859	0.0464274
FBtr0070402	0.765667	0	0	0	0	0	0	0	0	0	0	0
FBtr0070403	0.495774	0.126478	0.412678	0.102756	0.0775746	0.310744	0	0.0582129	0.149186	0.111132	0.818228	0.420902
FBtr0070404	0	0.383685	0	0.540221	0	0.0258976	0	0	0	0	0.000941666	0
FBtr0307284	14.5463	14.3524	14.7096	14.1076	15.9242	14.001	16.5383	12.1999	15.4182	11.9104	13.3177	12.7414
FBtr0307285	0	1.08306	0	0	0.000380294	0	0.646836	0	0	0	0.33746	2.35649
FBtr0343597	1.71854	2.78521	3.3053	0	4.22251	0	1.74181	8.80883	0	5.59448	0	0.000838282
FBtr0070405	2.22537	1.76525	1.75984	1.39516	2.32355	2.67786	3.17498	1.72377	2.30656	2.03908	2.82787	2.55973
FBtr0333730	5.0873e-05	0	0.000167836	0	0	0.0744605	4.81005e-05	0.448645	0.000300156	0	0	0.000567666
FBtr0070406	50.5072	54.0774	48.8975	38.268	55.5547	61.3825	54.6691	53.4099	48.4177	50.4001	63.1512	66.8007
FBtr0303997	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0303998	0.38448	0.143271	0.477358	0.148972	0.494816	0.612976	0.474652	0.266971	0.781875	0.152106	0.476991	0.213164
FBtr0333731	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070407	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308937	0.768612	1.75952	1.42767	1.39291	1.33047	2.26181	0.961252	1.39575	1.49318	2.00742	1.49073	1.56372
FBtr0070408	0.900218	1.23851	1.56208	1.00623	0.984869	0.387234	1.15006	1.01144	0.833228	0.917173	0.834997	1.1679
FBtr0332962	24.5398	22.3997	23.0893	23.8419	20.0957	23.9213	23.5432	22.3027	21.1167	17.557	20.1256	23.1739
FBtr0070411	8.74313	6.96929	7.62781	3.74716	11.1573	7.26624	8.068	8.33786	6.59089	6.6073	4.72112	7.16334
FBtr0300792	8.91628	10.3559	8.98344	7.11355	8.12605	6.10535	9.7551	8.37804	9.11432	7.62562	8.81216	7.36154
FBtr0070412	1.76352	2.16387	6.1758	0.000797529	2.01674	0.000592407	4.08516	22.1695	1.83325	9.52362	0.000687079	1.43649
FBtr0346648	10.918	9.54687	7.90135	12.4582	7.6097	8.52642	9.94813	7.88263	10.164	8.06699	11.1766	7.06085
FBtr0300793	0	0	0	0	0.473832	0	0	0.384748	0	0	0.548854	0.417618
FBtr0345315	20.054	16.9515	14.3179	18.9491	19.143	19.3026	17.3256	0.23345	17.0252	9.34686	17.98	18.0156
FBtr0070414	5.93722	5.61205	5.49253	5.22988	5.09357	7.08414	5.46829	5.6235	5.13185	5.09715	3.77479	2.8686
FBtr0345316	25.0864	20.3665	19.4562	21.6735	23.7668	18.0192	24.4982	20.6032	21.1797	20.6476	23.6296	25.4543
FBtr0070415	8.46776	7.65706	0.151605	7.43903	7.51162	9.48715	4.13076	7.61506	0.0205071	7.05668	7.58377	5.80903
FBtr0340208	0.000780482	0.00397106	7.68515	0.0202421	0.00736192	0.00313213	3.90799	0.189038	7.34074	0.209864	0.245205	2.58098
FBtr0070417	1.08446	0.673586	0.375523	0.367846	2.65151e-05	0.376821	0.373998	0.973838	0.345024	2.49392e-05	0.46362	0.35116
FBtr0342768	1.64473	1.60895	1.53182	1.75876	1.89999	2.01482	1.52437	1.02891	1.84105	1.9147	2.33792	1.98263
FBtr0070418	6.00103	6.86389	5.03923	5.14413	7.19494	9.51802	5.20138	6.04054	5.63709	5.30347	5.51213	8.10156
FBtr0070419	1.37416	0.289568	1.14744	1.24972	0	0.709897	1.04585	1.25918	0.336142	0	0.912289	0.30421
FBtr0342769	0.244865	1.73611	0.23881	0	1.89859	1.24205	1.34536	0.529629	0.875493	1.68533	0.397982	1.69333
FBtr0070420	15.1835	24.4721	26.9345	20.0805	17.6254	17.414	17.1504	22.2816	25.979	22.8285	16.3046	15.2321
FBtr0342770	0.236684	0	0	0	0	0.475322	0	0	0	0	0	0
FBtr0342771	1.29506	0.471462	1.22445	0.134972	0.149186	0.247908	0.495035	0.530943	0.846077	0.415416	0.216626	0.302602
FBtr0070423	1.13268	3.0548	1.71319	1.08154	0.851493	0.50262	1.13678	3.08531	2.02152	0.589932	0.616849	0.781854
FBtr0070424	0.117624	0.245048	0.204923	0.106842	0.00513702	0.0134493	0.230517	0.346275	0.142024	0.000971829	0.192563	0.349427
FBtr0331383	0.145989	0.0844064	0.23055	0	0.399642	0.150637	0.150826	0.132553	0.207256	0.216393	0.121616	0.0930245
FBtr0070425	7.16936	5.51964	5.90965	4.91156	5.87833	7.29841	6.94008	7.19331	5.64499	6.13182	6.85179	7.2194
FBtr0070426	0.345645	0.140746	0.225381	0.120791	0.0580837	0.0904499	0.290847	0.0788866	0.174023	0.0880965	0.15286	0.271263
FBtr0310077	0.0093251	0.0085437	0.00907416	0.00989201	0.0126063	0.00974417	0.00919725	0.00897308	0.00920103	0.00990039	0.0111218	0.00938891
FBtr0070427	0.531069	0.767923	0.620146	0.605045	0.946104	1.09975	0.377211	0.783505	0.691119	0.907588	0.927898	1.31509
FBtr0070428	5.42652e-06	0	1.44118e-05	1.40359e-05	0	0	0	6.47607e-05	0	0	1.17626e-05	2.80073e-05
FBtr0070429	0	0	0	0	9.35686e-05	0	0	9.47272e-05	0	0.0030265	0	0
FBtr0070430	6.42657	6.13974	5.33099	4.97177	6.45216	4.54552	6.00563	5.44666	5.9617	5.4825	4.84673	6.00501
FBtr0344159	1.10947	1.74293	1.75763	1.98847	1.53558	2.62733	1.67008	1.59113	1.26502	1.47992	2.03675	1.29611
FBtr0070431	12.2593	10.2105	11.3617	8.33592	11.5199	9.70128	10.9466	9.85887	8.95065	9.84348	8.79044	9.81612
FBtr0070432	2.5365	2.81782	3.00749	3.64615	2.59797	3.26999	2.23789	3.30488	2.68005	2.59696	3.41761	2.53211
FBtr0301515	5.05633	4.00574	3.13974	4.02747	4.21731	4.9855	4.22625	3.03816	5.00407	3.02752	4.16232	4.33295
FBtr0343589	0	7.18961e-05	0.000176667	0	0.000306892	0.0150979	0	0	0	0	0.000108605	0
FBtr0345598	0	0	0	0	0.0666121	0.226095	0.0569501	0	0	0	0	0
FBtr0070433	2.27775	1.25501	1.12521	1.89739	1.64131	2.02764	1.88224	0.823344	0.794382	1.3135	2.21842	1.40185
FBtr0112843	0.730325	1.54528	1.73265	1.47671	1.06772	1.00744	1.00531	1.51407	2.0294	0.740278	1.85279	1.17548
FBtr0070434	9.33076	9.06924	7.93737	6.65375	9.7451	11.0045	8.15685	9.72527	6.16605	8.27526	7.12105	10.4309
FBtr0070437	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302447	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302448	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302449	2.4831	2.17698	1.62786	1.6544	1.07456	1.96208	2.49786	1.77991	1.42246	2.05145	1.66054	2.58905
FBtr0070438	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308566	19.1638	17.4095	18.0403	14.453	15.2903	12.4819	21.4463	19.2898	14.0956	15.1921	15.0438	13.3998
FBtr0070439	6.29373	5.31689	5.9498	5.5008	5.89698	10.1686	6.51095	5.85942	6.18424	4.68667	7.69958	6.17902
FBtr0070440	52.0936	50.3671	60.1102	58.6249	61.3524	49.3721	54.1264	56.0173	50.5293	53.2773	56.0007	60.4463
FBtr0340091	0.420787	0.580128	0.692411	0.634162	0.503659	0.682186	0.636157	0.648605	0.597897	0.386047	0.606834	0.637714
FBtr0070442	5.01298	5.69677	5.66179	5.28718	4.35672	5.62074	4.77655	6.74487	5.03949	4.86631	6.33705	6.85246
FBtr0340092	0	0.000109048	0	0	0.000136647	0	0	0	0	0	0.000137557	0
FBtr0300708	0	0.0206664	0	0	0.0490916	0	0	0	0	0	0.0283899	0
FBtr0070445	3.49883	3.14288	4.78789	2.61682	2.98342	0.000567209	3.41105	4.47304	4.03323	5.60259	2.50356	1.97547
FBtr0307159	3.18447	4.50996	3.4583	2.66642	4.52733	5.77549	4.79096	3.15932	3.57651	3.13971	3.56775	5.12849
FBtr0070446	25.3984	26.6704	26.7246	17.6174	27.59	32.7818	31.8114	26.3778	21.6233	23.7248	28.6635	34.1267
FBtr0070447	5.73772	6.75798	5.35061	4.59885	6.05481	6.63978	6.46673	6.2683	4.06556	4.75422	5.06861	5.87096
FBtr0070448	0.73072	0.543031	0.723995	0.728802	0.703987	0.687808	0.560479	0.965045	0.534399	0.571829	0.998878	0.492165
FBtr0340093	0	0	1.53521e-05	0	0	0	0	0	8.70918e-06	0	0	0
FBtr0300707	1.43096	0.642513	1.11473	1.4494	1.95855	0.670732	0.371054	0.600451	0	0.725313	1.68889	0.640493
FBtr0308567	10.179	10.1045	11.941	8.55253	8.82458	6.76702	12.7907	12.1436	12.5539	9.80803	12.1054	8.36472
FBtr0339401	7.41204	5.05792	6.57942	5.59091	6.83252	7.66948	7.92167	7.83647	6.18867	7.40278	6.1012	9.37344
FBtr0345706	0	0.287101	0	0	0.340048	0.321856	0	0.841827	0.293701	0	0.393765	1.19629
FBtr0070457	0.702043	1.56075	1.40258	1.34599	0.945147	0.560132	0.956044	0.936044	1.35916	1.26203	0.875864	0.850124
FBtr0070458	0.761006	0.604591	0.602245	1.19872	0.158269	0.726511	0.771155	1.47459	0.618791	0.75743	1.28288	0.295599
FBtr0303886	7.34907e-05	0	4.32699e-05	0.000121476	9.84292e-05	0.272951	0.000223716	8.77915e-05	7.14412e-05	0	0	0
FBtr0303887	0	0	0	0	0	5.00193e-05	0	0.130939	0	0	0	0
FBtr0334883	0	0	0	0.135168	0	0	0	0	0	0	0	0.128239
FBtr0070459	49.0606	42.1641	40.1172	30.8749	44.4664	53.8148	55.7436	47.3504	35.5247	37.6504	40.6709	63.0918
FBtr0308831	0.5768	0.811707	0.400041	0.589218	0.857685	0.308993	0.730136	0.654723	0.583843	0.814146	0.754413	0.474188
FBtr0070460	1.456	1.54392	1.22795	1.22876	0.864614	1.09925	1.31621	1.90037	1.75123	1.25948	1.38761	1.3191
FBtr0070461	0.0656133	0	0.0681064	0.0664479	0	0.0679361	0	0.119149	0.124199	0.132896	0	0
FBtr0070462	0	0	0	0	0	0	0	0	0	0	0	0
