#GOIgroup	motifID	motifSymbol	N	K	n	k	BG	pval	rank	qval	youngMedianExpression	enrichmentScore	youngExpr	oldExpr
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0035625_3	Blimp-1_SOLEXA	15016	11145	11	0	0.742208311135	NO_TEST	NO_TEST	NO_TEST	34.797	1.63342047349	34.797	34.4608
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0003339	Scr_Cell	15016	4434	11	2	0.295285029302	0.6750986049455006	NO_TEST	NO_TEST	5.629155	1.63342047349	5.629155	6.440655
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0005694_3	Aef1_SOLEXA	15016	8144	11	0	0.542354821524	NO_TEST	NO_TEST	NO_TEST	22.79545	1.63342047349	22.79545	25.63175
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0005694_2	Aef1_SANGER_5	15016	7290	11	6	0.485482152371	0.24255990406076203	110	0.29548206494674645	22.79545	1.63342047349	22.79545	25.63175
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0004880	scrt_SANGER_2.5	15016	9983	11	0	0.664824187533	NO_TEST	NO_TEST	NO_TEST	67.9172	1.63342047349	67.9172	57.5701
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	MA0015.1	Cf2	15016	10588	11	0	0.705114544486	NO_TEST	NO_TEST	NO_TEST	39.8729	1.63342047349	39.8729	46.89555
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0005561	sv_SOLEXA_5	15016	6415	11	4	0.42721097496	0.5419465301981636	NO_TEST	NO_TEST	15.84955	1.63342047349	15.84955	12.62825
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	MA0458.1	slp1	15016	10789	11	0	0.718500266383	NO_TEST	NO_TEST	NO_TEST	5.896225	1.63342047349	5.896225	7.419555
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0005694	Aef1_FlyReg	15016	9273	11	0	0.617541289291	NO_TEST	NO_TEST	NO_TEST	22.79545	1.63342047349	22.79545	25.63175
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0001168	h_NAR	15016	8470	11	0	0.564064997336	NO_TEST	NO_TEST	NO_TEST	27.36745	1.63342047349	27.36745	54.3051
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0004567	slp2_SANGER_5	15016	7947	11	0	0.529235482152	NO_TEST	NO_TEST	NO_TEST	8.535015	1.63342047349	8.535015	10.3807
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0004914_2	Hnf4_SANGER_5	15016	5938	11	6	0.395444858817	0.09379207158513465	52	0.24169495370015467	18.9037	1.63342047349	18.9037	23.1963
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0004618	gl_FlyReg	15016	8232	11	0	0.54821523708	NO_TEST	NO_TEST	NO_TEST	13.2917	1.63342047349	13.2917	15.8408
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0001994	crp_SANGER_10	15016	10032	11	0	0.668087373468	NO_TEST	NO_TEST	NO_TEST	34.0297	1.63342047349	34.0297	37.4117
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0003499_2	sr_SOLEXA_5	15016	12122	11	0	0.807272242941	NO_TEST	NO_TEST	NO_TEST	5.823595	1.63342047349	5.823595	7.655095
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0029957	CG12155_SANGER_5	15016	7223	11	7	0.481020245072	0.09055463008858598	51	0.23792785160530436	4.041125	1.63342047349	4.041125	5.31664
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0004652_2	fru_SOLEXA_5	15016	6392	11	5	0.42567927544	0.30596671042065904	121	0.3388391669121348	34.11125	1.63342047349	34.11125	21.6593
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0035625_2	Blimp-1_SANGER_5	15016	10870	11	0	0.72389451252	NO_TEST	NO_TEST	NO_TEST	34.797	1.63342047349	34.797	34.4608
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000286_5	Cf2-PB_SOLEXA	15016	9522	11	0	0.634123601492	NO_TEST	NO_TEST	NO_TEST	39.8729	1.63342047349	39.8729	46.89555
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000286_4	Cf2-PA_SOLEXA	15016	7217	11	5	0.480620671284	0.44765331449916795	NO_TEST	NO_TEST	39.8729	1.63342047349	39.8729	46.89555
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000286_3	Cf2-PA_SANGER_2.5	15016	7739	11	0	0.515383590836	NO_TEST	NO_TEST	NO_TEST	39.8729	1.63342047349	39.8729	46.89555
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000286_2	Cf2-PB_SANGER_5	15016	8093	11	0	0.538958444326	NO_TEST	NO_TEST	NO_TEST	39.8729	1.63342047349	39.8729	46.89555
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0035407_2	CG14962_SOLEXA_5	15016	8563	11	0	0.57025839105	NO_TEST	NO_TEST	NO_TEST	13.37265	1.63342047349	13.37265	14.5415
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0001291	kay_Jra_SANGER_5	15016	5789	11	3	0.38552210975	0.668542351204808	NO_TEST	NO_TEST	23.15165	1.63342047349	23.15165	33.79335
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0028996_2	onecut_SOLEXA	15016	3741	11	3	0.249134256793	0.2842682143096549	118	0.3228130569279132	87.2381	1.63342047349	87.2381	70.04565
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0023094	Clk_cyc_SANGER_5	15016	4284	11	5	0.285295684603	0.06265719913302786	38	0.20683119595840332	7.74283	1.63342047349	7.74283	9.497975
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000659	fkh_NAR	15016	10804	11	0	0.719499200852	NO_TEST	NO_TEST	NO_TEST	5.90684	1.63342047349	5.90684	5.384955
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	MA1457.1	grh	15016	8393	11	0	0.558937133724	NO_TEST	NO_TEST	NO_TEST	24.6288	1.63342047349	24.6288	30.0962
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	MA0011.1	br(var.2)	15016	5624	11	5	0.374533830581	0.19334600230556512	86	0.2900834769419823	14.4025	1.63342047349	14.4025	10.54955
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0005630_30	lola-PY_SOLEXA	15016	7353	11	8	0.489677677144	0.027980930325335607	24	0.1562268609831238	214.2865	1.63342047349	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	MA0013.1	br(var.4)	15016	9716	11	0	0.647043153969	NO_TEST	NO_TEST	NO_TEST	14.4025	1.63342047349	14.4025	10.54955
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0029822	CG12236_SANGER_10	15016	6554	11	3	0.436467767714	0.7831721893666687	NO_TEST	NO_TEST	8.972035	1.63342047349	8.972035	8.299395
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000413_20	da_SANGER_10	15016	10400	11	0	0.692594565796	NO_TEST	NO_TEST	NO_TEST	13.0077	1.63342047349	13.0077	15.4935
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	MA1458.1	Hsf	15016	6855	11	3	0.456513052744	0.8206606482581067	NO_TEST	NO_TEST	28.8194	1.63342047349	28.8194	33.4816
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0003507	srp_FlyReg	15016	6202	11	6	0.413026105487	0.11611661153524835	62	0.25096170880198837	7.474715	1.63342047349	7.474715	10.5374
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0003053	peb-F1-3_SANGER_2.5	15016	7587	11	0	0.505261054875	NO_TEST	NO_TEST	NO_TEST	5.843685	1.63342047349	5.843685	5.76079
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0003118	pnt_SANGER_5	15016	7811	11	0	0.520178476292	NO_TEST	NO_TEST	NO_TEST	12.2332	1.63342047349	12.2332	16.8149
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0020309_2	crol-F7-16_SOLEXA	15016	6362	11	5	0.4236814065	0.3011436162910264	120	0.3362770381916461	43.8253	1.63342047349	43.8253	57.46235
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0003460_2	So_SOLEXA	15016	3389	11	0	0.225692594566	0.9400783674980989	NO_TEST	NO_TEST	4.29682	1.63342047349	4.29682	5.71567
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0002723_2	Met_SANGER_5	15016	4691	11	4	0.312400106553	0.23831467270446594	106	0.2940428091759386	10.42725	1.63342047349	10.42725	10.5019
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0039509	Mio_bigmax_SANGER_5	15016	3589	11	4	0.239011720831	0.0976796084818907	53	0.24297447385565604	12.1164	1.63342047349	12.1164	14.67335
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0038197	foxo_SANGER_10	15016	8966	11	0	0.597096430474	NO_TEST	NO_TEST	NO_TEST	21.28225	1.63342047349	21.28225	27.894
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0016076	vri_SANGER_5	15016	5454	11	2	0.363212573255	0.8243913890986369	NO_TEST	NO_TEST	63.00885	1.63342047349	63.00885	98.53155
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0003870	ttk_NAR	15016	6828	11	1	0.454714970698	0.9871336063135631	NO_TEST	NO_TEST	36.04375	1.63342047349	36.04375	48.8902
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	MA1456.1	Dref	15016	8540	11	0	0.568726691529	NO_TEST	NO_TEST	NO_TEST	7.007765	1.63342047349	7.007765	8.61741
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0004652	fru_SANGER_10	15016	5862	11	4	0.390383590836	0.44070193349769127	NO_TEST	NO_TEST	34.11125	1.63342047349	34.11125	21.6593
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0035144_2	CG17181_SOLEXA_5	15016	10146	11	0	0.67567927544	NO_TEST	NO_TEST	NO_TEST	4.24895	1.63342047349	4.24895	7.72111
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0005558_2	ey_SOLEXA_5	15016	10787	11	0	0.71836707512	NO_TEST	NO_TEST	NO_TEST	9.440275	1.63342047349	9.440275	8.863715
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000611_4	exd_SOLEXA_2	15016	4790	11	3	0.318993074054	0.4860463237297479	NO_TEST	NO_TEST	81.59975	1.63342047349	81.59975	80.81905
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0003053_2	peb-F1-3_SOLEXA	15016	7802	11	0	0.51957911561	NO_TEST	NO_TEST	NO_TEST	5.843685	1.63342047349	5.843685	5.76079
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000611_3	Exd_SOLEXA	15016	7023	11	6	0.467701118807	0.20643790363512635	94	0.29389487240829276	81.59975	1.63342047349	81.59975	80.81905
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000611_2	exd_FlyReg	15016	10654	11	0	0.709509856153	NO_TEST	NO_TEST	NO_TEST	81.59975	1.63342047349	81.59975	80.81905
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0030505	NFAT_SANGER_5	15016	9095	11	0	0.605687266915	NO_TEST	NO_TEST	NO_TEST	65.7803	1.63342047349	65.7803	67.6929
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0020309	crol_F7-16_SANGER_5	15016	5643	11	4	0.375799147576	0.40070602336215516	NO_TEST	NO_TEST	43.8253	1.63342047349	43.8253	57.46235
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0005558	ey_FlyReg	15016	8495	11	0	0.565729888119	NO_TEST	NO_TEST	NO_TEST	9.440275	1.63342047349	9.440275	8.863715
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000611	Exd_Cell	15016	5686	11	4	0.378662759723	0.4085232502251155	NO_TEST	NO_TEST	81.59975	1.63342047349	81.59975	80.81905
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0032130	CG3838_SANGER_5	15016	8441	11	0	0.562133724028	NO_TEST	NO_TEST	NO_TEST	13.06395	1.63342047349	13.06395	13.52565
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	cnc14_3	cnc14_3	15016	4820	11	3	0.320990942994	0.4918579181658432	NO_TEST	NO_TEST	86.09565	1.63342047349	86.09565	132.16
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	cnc14_2	cnc14_2	15016	7046	11	4	0.469232818327	0.6522609964030264	NO_TEST	NO_TEST	86.09565	1.63342047349	86.09565	132.16
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	cnc14_1	cnc14_1	15016	6718	11	5	0.447389451252	0.36013005269894693	133	0.36283779745608186	86.09565	1.63342047349	86.09565	132.16
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0040918_2	Lag1_SOLEXA	15016	7433	11	5	0.495005327651	0.4864770118868866	NO_TEST	NO_TEST	13.4402	1.63342047349	13.4402	16.94575
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000210_3	br-Z3_FlyReg	15016	3503	11	4	0.233284496537	0.08950854468244317	50	0.23792785160530436	14.4025	1.63342047349	14.4025	10.54955
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0030432	CG4404_SANGER_5	15016	9117	11	0	0.607152370804	NO_TEST	NO_TEST	NO_TEST	21.80755	1.63342047349	21.80755	26.30475
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0039733	CG11504_SANGER_5	15016	10168	11	0	0.677144379329	NO_TEST	NO_TEST	NO_TEST	3.95527	1.63342047349	3.95527	5.05699
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0042650	disco-r-Cl1_SANGER_5	15016	6434	11	3	0.428476291955	0.7669907515388219	NO_TEST	NO_TEST	7.568815	1.63342047349	7.568815	10.31265
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0027339_2	jim_F1-9_SOLEXA_2.5	15016	6784	11	6	0.45178476292	0.17686246796195448	78	0.2900834769419823	57.15295	1.63342047349	57.15295	48.83545
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000054	Adf1_FlyReg	15016	9998	11	0	0.665823122003	NO_TEST	NO_TEST	NO_TEST	32.45955	1.63342047349	32.45955	33.25305
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000286	Cf2-II_FlyReg	15016	2085	11	2	0.138851891316	0.18809507372318793	82	0.2900834769419823	39.8729	1.63342047349	39.8729	46.89555
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0001235_3	hth_SOLEXA_2	15016	6268	11	3	0.417421417155	0.7434663239550701	NO_TEST	NO_TEST	92.4706	1.63342047349	92.4706	93.3357
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0015239	Hr78_SANGER_5	15016	5969	11	4	0.397509323388	0.46035191057594477	NO_TEST	NO_TEST	19.0401	1.63342047349	19.0401	20.8519
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0041092_3	tai_SANGER_5	15016	5610	11	5	0.373601491742	0.19152713458951603	85	0.2900834769419823	14.1785	1.63342047349	14.1785	14.85855
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000448_2	Hr46_SANGER_5	15016	5937	11	5	0.395378263186	0.23632437836066753	104	0.2940428091759386	91.33915	1.63342047349	91.33915	55.012
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0025360	Optix_Cell	15016	3794	11	2	0.252663825253	0.5530738644081105	NO_TEST	NO_TEST	10.98605	1.63342047349	10.98605	14.15115
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0003430	slp1_NAR	15016	10789	11	0	0.718500266383	NO_TEST	NO_TEST	NO_TEST	5.896225	1.63342047349	5.896225	7.419555
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0028386	cic_SANGER_5	15016	7774	11	0	0.517714437933	NO_TEST	NO_TEST	NO_TEST	27.01715	1.63342047349	27.01715	27.6871
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0085432	pan_FlyReg	15016	6978	11	5	0.464704315397	0.40521123978946866	NO_TEST	NO_TEST	194.9415	1.63342047349	194.9415	142.584
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000439	Dfd_Cell	15016	3724	11	1	0.24800213106	0.7988478077159181	NO_TEST	NO_TEST	9.779685	1.63342047349	9.779685	13.8827
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0004050	z_FlyReg	15016	7637	11	0	0.508590836441	NO_TEST	NO_TEST	NO_TEST	4.777185	1.63342047349	4.777185	6.0301
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0001185	her_SANGER_10	15016	7434	11	7	0.495071923282	0.10696870522979993	58	0.2471345948412619	19.27115	1.63342047349	19.27115	19.92875
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	MA0535.1	Mad	15016	11088	11	0	0.738412360149	NO_TEST	NO_TEST	NO_TEST	11.6205	1.63342047349	11.6205	13.79265
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0029822_4	CG12236-PB_SOLEXA	15016	9162	11	0	0.610149174214	NO_TEST	NO_TEST	NO_TEST	8.972035	1.63342047349	8.972035	8.299395
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0027339	jim_SANGER_2.5	15016	11998	11	0	0.799014384656	NO_TEST	NO_TEST	NO_TEST	57.15295	1.63342047349	57.15295	48.83545
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0029822_2	CG12236_SOLEXA_5	15016	7591	11	0	0.5055274374	NO_TEST	NO_TEST	NO_TEST	8.972035	1.63342047349	8.972035	8.299395
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0003028	ovo_FlyReg	15016	3745	11	4	0.249400639318	0.11358597579818047	61	0.2495167337205932	6.354845	1.63342047349	6.354845	7.14082
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0003964	usp_SANGER_5	15016	6708	11	5	0.446723494939	0.3584256086091829	132	0.36283779745608186	6.19056	1.63342047349	6.19056	7.38365
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0004859_2	ci_SOLEXA	15016	10619	11	0	0.707179009057	NO_TEST	NO_TEST	NO_TEST	14.21735	1.63342047349	14.21735	16.29825
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0259172	rn_SANGER_10	15016	10202	11	0	0.679408630794	NO_TEST	NO_TEST	NO_TEST	7.809825	1.63342047349	7.809825	6.31129
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0036126_2	Xrp1_CG6272_SANGER_5	15016	7156	11	6	0.476558337773	0.22403393694220797	100	0.2940428091759386	35.9973	1.63342047349	35.9973	86.83805
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	MA0242.1	Bgb::run	15016	8467	11	0	0.563865210442	NO_TEST	NO_TEST	NO_TEST	16.06565	1.63342047349	16.06565	15.3463
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0259172_2	rn_SOLEXA_5	15016	10285	11	0	0.684936068194	NO_TEST	NO_TEST	NO_TEST	7.809825	1.63342047349	7.809825	6.31129
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0002521_3	pho_SOLEXA_5	15016	10720	11	0	0.713905167821	NO_TEST	NO_TEST	NO_TEST	38.24535	1.63342047349	38.24535	36.19635
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0002521_2	pho_SANGER_10	15016	10286	11	0	0.685002663825	NO_TEST	NO_TEST	NO_TEST	38.24535	1.63342047349	38.24535	36.19635
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000567_2	Eip74EF_SANGER_5	15016	6438	11	3	0.428742674481	0.7675413602750841	NO_TEST	NO_TEST	9.362435	1.63342047349	9.362435	8.72715
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000097	aop_SANGER_10	15016	8604	11	0	0.572988811934	NO_TEST	NO_TEST	NO_TEST	32.6872	1.63342047349	32.6872	35.652
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0011701	Repo_Cell	15016	10709	11	0	0.713172615876	NO_TEST	NO_TEST	NO_TEST	21.08015	1.63342047349	21.08015	26.51215
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0032223	GATAd_SANGER_5	15016	5640	11	6	0.375599360682	0.072329603508568	45	0.21319175201801224	20.6953	1.63342047349	20.6953	25.3746
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000099	Ap_Cell	15016	7033	11	5	0.46836707512	0.4149092272123513	NO_TEST	NO_TEST	29.19525	1.63342047349	29.19525	28.8742
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000504_2	dsx-M_FlyReg	15016	6986	11	9	0.465237080448	0.0030067791501619244	3	0.11932046156320675	18.1776	1.63342047349	18.1776	19.4896
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0032651	Oli_da_SANGER_5_1	15016	6575	11	7	0.437866275972	0.05153873179311199	33	0.20683119595840332	5.73552	1.63342047349	5.73552	4.93224
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	MA0193.1	schlank	15016	10990	11	0	0.731885988279	NO_TEST	NO_TEST	NO_TEST	13.4402	1.63342047349	13.4402	16.94575
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0086910	l(3)neo38_SANGER_2.5	15016	5932	11	5	0.395045285029	0.2356041783641988	102	0.2940428091759386	32.86025	1.63342047349	32.86025	31.6962
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0037735	CG16899_SANGER_5	15016	11158	11	0	0.743074054342	NO_TEST	NO_TEST	NO_TEST	56.91995	1.63342047349	56.91995	23.0196
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0000462_2	dl_FlyReg	15016	9983	11	0	0.664824187533	NO_TEST	NO_TEST	NO_TEST	11.8663	1.63342047349	11.8663	19.15465
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0004396	CrebA_SANGER_5	15016	6502	11	8	0.433004794885	0.010982817640257226	7	0.1562268609831238	11.0637	1.63342047349	11.0637	12.82585
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0003053_3	peb-F5-7_SOLEXA	15016	8512	11	0	0.566862013852	NO_TEST	NO_TEST	NO_TEST	5.843685	1.63342047349	5.843685	5.76079
DAVID_RLCs_transcriptGroups0.05_Cluster10_phospholipid_biosynthetic_process_maxBG0.5	FBgn0004837	SuH_FlyReg	15016	8717	11	0	0.580514118274	NO_TEST	NO_TEST	NO_TEST	8.39558	1.63342047349	8.39558	9.615365
